year,state_id,fed_marg,fed_avg,fed_elas,st_marg,st_avg,st_elas,c_marg,c_avg,c_elas,state_abv,State,Code,Year,Poverty,code,C_avg
1986,12,0.2388,0.1248,1.9512,0.0887,0.0549,1.6411,0.3275,0.1797,1.8562,hi,Hawaii,HI,1986,10.7,hi,17.97
1986,13,0.2294,0.1079,2.172,0.0703,0.0358,2.0025,0.2997,0.1437,2.1297,id,Idaho,ID,1986,18.5,id,14.37
1986,14,0.2978,0.1632,1.8589,0.0265,0.0237,1.1292,0.3242,0.1869,1.7658,il,Illinois,IL,1986,13.3,il,18.69
1986,15,0.2617,0.1346,1.9825,0.0305,0.0271,1.1381,0.2922,0.1617,1.84,in,Indiana,IN,1986,12.7,in,16.17
1986,16,0.2541,0.1284,2.0193,0.0615,0.0375,1.6692,0.3156,0.1659,1.94,ia,Iowa,IA,1986,12.9,ia,16.59
1986,17,0.295,0.1635,1.8371,0.0483,0.0271,1.817,0.3433,0.1906,1.8343,ks,Kansas,KS,1986,11.1,ks,19.06
1986,18,0.2491,0.1242,2.0477,0.0443,0.0336,1.3335,0.2934,0.1578,1.8946,ky,Kentucky,KY,1986,17.7,ky,15.78
1986,19,0.2604,0.1307,2.033,0.0247,0.0129,1.9464,0.2851,0.1436,2.0252,la,Louisiana,LA,1986,22,la,14.36
1986,20,0.2303,0.1223,1.919,0.0696,0.0335,2.1181,0.2999,0.1559,1.9618,me,Maine,ME,1986,10.2,me,15.59
1986,21,0.294,0.1595,1.8777,0.052,0.0362,1.4577,0.346,0.1957,1.7998,md,Maryland,MD,1986,9.2,md,19.57
1986,22,0.2886,0.1578,1.8626,0.0589,0.0459,1.2994,0.3475,0.2038,1.7351,ma,Massachusetts,MA,1986,9.2,ma,20.38
1986,23,0.293,0.1628,1.8323,0.0536,0.0369,1.4744,0.3466,0.1997,1.766,mi,Michigan,MI,1986,13.9,mi,19.97
1986,24,0.2611,0.1397,1.9053,0.0893,0.0488,1.8626,0.3504,0.1885,1.8942,mn,Minnesota,MN,1986,12.5,mn,18.85
1986,25,0.2337,0.1045,2.2872,0.0325,0.0144,2.3119,0.2662,0.1189,2.2902,ms,Mississippi,MS,1986,26.6,ms,11.89
1986,26,0.2666,0.1376,1.9757,0.0383,0.0232,1.6795,0.3049,0.1608,1.9329,mo,Missouri,MO,1986,14.4,mo,16.08
1986,27,0.2364,0.1169,2.0646,0.0577,0.0326,1.8045,0.2941,0.1494,2.0077,mt,Montana,MT,1986,16.5,mt,14.94
1986,28,0.2549,0.1278,2.0352,0.0486,0.0251,1.9728,0.3036,0.153,2.0249,ne,Nebraska,NE,1986,13.6,ne,15.3
1986,29,0.3412,0.2118,1.6375,0,0,0,0.3412,0.2118,1.3763,nv,Nevada,NV,1986,8.1,nv,21.18
1986,30,0.2849,0.1491,1.9477,0.004,0.0031,1.2787,0.2888,0.1522,1.9339,nh,New Hampshire,NH,1986,3.7,nh,15.22
1986,31,0.3033,0.162,1.9075,0.0333,0.0255,1.3254,0.3367,0.1875,1.828,nj,New Jersey,NJ,1986,8.9,nj,18.75
1986,32,0.3314,0.219,1.5362,0.0574,0.0305,1.9172,0.3888,0.2495,1.5826,nm,New Mexico,NM,1986,21.3,nm,24.95
1986,33,0.275,0.1529,1.8319,0.0967,0.0554,1.7765,0.3717,0.2083,1.8171,ny,New York,NY,1986,13.2,ny,20.83
1986,34,0.273,0.156,1.7816,0.0744,0.0523,1.4433,0.3474,0.2083,1.6964,nc,North Carolina,NC,1986,14.3,nc,20.83
1986,35,0.2642,0.1296,2.081,0.0284,0.0143,2.03,0.2925,0.1438,2.0759,nd,North Dakota,ND,1986,13.5,nd,14.38
1986,36,0.2646,0.1421,1.8977,0.0497,0.0293,1.7223,0.3143,0.1714,1.8676,oh,Ohio,OH,1986,12.8,oh,17.14
1986,37,0.2642,0.1353,1.9918,0.0518,0.0271,1.9504,0.3159,0.1623,1.9849,ok,Oklahoma,OK,1986,14.7,ok,16.23
1986,38,0.2416,0.1228,2.006,0.0911,0.0593,1.561,0.3326,0.1821,1.8607,or,Oregon,OR,1986,12.3,or,18.21
1986,39,0.2893,0.1606,1.8342,0.024,0.0233,1.0389,0.3133,0.1839,1.7328,pa,Pennsylvania,PA,1986,10.1,pa,18.39
1986,40,0.254,0.1336,1.9382,0.0562,0.0293,1.9573,0.3102,0.1629,1.9416,ri,Rhode Island,RI,1986,9.1,ri,16.29
1986,41,0.2488,0.1301,1.9499,0.0593,0.0294,2.0553,0.308,0.1595,1.9694,sc,South Carolina,SC,1986,17.3,sc,15.95
1986,42,0.2578,0.1194,2.2074,0,0,0,0.2578,0.1194,13.854,sd,South Dakota,SD,1986,17,sd,11.94
1986,43,0.2905,0.164,1.8025,0.0036,0.003,1.2245,0.294,0.167,1.7922,tn,Tennessee,TN,1986,18.3,tn,16.7
1986,44,0.2931,0.1534,1.9482,0,0,0,0.2931,0.1534,0.5465,tx,Texas,TX,1986,17.3,tx,15.34
1986,45,0.2331,0.1068,2.2311,0.056,0.0355,1.6036,0.289,0.1423,2.074,ut,Utah,UT,1986,12.6,ut,14.23
1986,46,0.2564,0.1267,2.0662,0.0701,0.0354,2.0185,0.3265,0.1621,2.0557,vt,Vermont,VT,1986,11,vt,16.21
1986,47,0.2736,0.1415,1.9715,0.0552,0.0343,1.633,0.3287,0.1758,1.9052,va,Virginia,VA,1986,9.7,va,17.58
1986,48,0.2935,0.1544,1.9382,0,0,0,0.2935,0.1544,3.016,wa,Washington,WA,1986,12.9,wa,15.44
1986,49,0.2662,0.1539,1.7604,0.065,0.037,1.7875,0.3311,0.1909,1.7656,wv,West Virginia,WV,1986,22.4,wv,19.09
1986,50,0.2427,0.121,2.0462,0.0777,0.0454,1.7425,0.3204,0.1664,1.9632,wi,Wisconsin,WI,1986,10.7,wi,16.64
1986,51,0.2612,0.1251,2.1321,0,0,0,0.2612,0.1251,27.5751,wy,Wyoming,WY,1986,14.6,wy,12.51
1986,52,0.2807,0.152,1.8819,0.0485,0.0297,1.6604,0.3292,0.1817,1.8456,us,,,,,,18.17
1987,1,0.2691,0.1751,1.5607,0.0358,0.0287,1.2625,0.3049,0.2038,1.5187,al,Alabama,AL,1987,21.3,al,20.38
1987,2,0.2674,0.13,2.0995,0,0,0,0.2674,0.13,16.2941,ak,Alaska,AK,1987,12,ak,13
1987,3,0.229,0.1231,1.8956,0.0568,0.0364,1.5848,0.2859,0.1595,1.8245,az,Arizona,AZ,1987,12.8,az,15.95
1987,4,0.207,0.1048,2.0144,0.0502,0.0278,1.8426,0.2572,0.1326,1.9784,ar,Arkansas,AR,1987,21.8,ar,13.26
1987,5,0.234,0.1319,1.807,0.1055,0.0522,2.0642,0.3395,0.184,1.8798,ca,California,CA,1987,12.3,ca,18.4
1987,6,0.2493,0.1429,1.7751,0.0469,0.0327,1.4548,0.2962,0.1756,1.7153,co,Colorado,CO,1987,12.5,co,17.56
1987,7,0.2782,0.1595,1.7757,0.009,0.0054,1.7037,0.2872,0.1648,1.7734,ct,Connecticut,CT,1987,6.6,ct,16.48
1987,8,0.2302,0.1232,1.9032,0.0665,0.0391,1.7295,0.2967,0.1624,1.8613,de,Delaware,DE,1987,6.6,de,16.24
1987,9,0.2411,0.1349,1.8197,0.0872,0.0584,1.5142,0.3283,0.1933,1.7272,dc,District of Columbia,DC,1987,14.9,dc,19.33
1987,10,0.2594,0.1515,1.742,0,0,0,0.2594,0.1515,0.1261,fl,Florida,FL,1987,12.4,fl,15.15
1987,11,0.2359,0.1311,1.8322,0.0569,0.0364,1.5866,0.2928,0.1675,1.7787,ga,Georgia,GA,1987,14.6,ga,16.75
1987,12,0.2194,0.1172,1.9079,0.0779,0.0455,1.743,0.2973,0.1627,1.8618,hi,Hawaii,HI,1987,8.8,hi,16.27
1987,13,0.1938,0.0994,1.9896,0.0681,0.0365,1.9026,0.2619,0.1358,1.9662,id,Idaho,ID,1987,15.1,id,13.58
1987,14,0.258,0.1485,1.7674,0.0244,0.0223,1.1089,0.2824,0.1708,1.6811,il,Illinois,IL,1987,14.4,il,17.08
1987,15,0.2309,0.1242,1.8938,0.0328,0.0293,1.133,0.2636,0.1535,1.7479,in,Indiana,IN,1987,11.1,in,15.35
1987,16,0.2175,0.1154,1.9213,0.0569,0.0364,1.5876,0.2745,0.1518,1.841,ia,Iowa,IA,1987,14.5,ia,15.18
1987,17,0.2425,0.1409,1.7512,0.0523,0.0333,1.5971,0.2948,0.1742,1.7217,ks,Kansas,KS,1987,9.2,ks,17.42
1987,18,0.2127,0.1072,2.0238,0.0438,0.034,1.3031,0.2565,0.1413,1.8493,ky,Kentucky,KY,1987,17.3,ky,14.13
1987,19,0.2261,0.1183,1.9479,0.0271,0.016,1.7227,0.2532,0.1343,1.921,la,Louisiana,LA,1987,25.1,la,13.43
1987,20,0.2056,0.1106,1.8939,0.0758,0.0378,2.0449,0.2814,0.1485,1.9324,me,Maine,ME,1987,11.7,me,14.85
1987,21,0.2578,0.1485,1.7666,0.0485,0.0356,1.3794,0.3063,0.1842,1.6914,md,Maryland,MD,1987,9.2,md,18.42
1987,22,0.2556,0.1446,1.7998,0.0532,0.037,1.4595,0.3088,0.1815,1.7303,ma,Massachusetts,MA,1987,8.2,ma,18.15
1987,23,0.2529,0.1468,1.7534,0.0517,0.0375,1.4004,0.3046,0.1842,1.6814,mi,Michigan,MI,1987,12.2,mi,18.42
1987,24,0.2313,0.129,1.8258,0.0859,0.0498,1.7547,0.3172,0.1788,1.806,mn,Minnesota,MN,1987,11.3,mn,17.88
1987,25,0.2006,0.094,2.1806,0.035,0.0162,2.211,0.2356,0.1102,2.185,ms,Mississippi,MS,1987,25,ms,11.02
1987,26,0.2351,0.1254,1.9099,0.0405,0.0266,1.5491,0.2756,0.152,1.8466,mo,Missouri,MO,1987,14,mo,15.2
1987,27,0.2113,0.1087,1.9819,0.0682,0.0372,1.8657,0.2795,0.1459,1.9523,mt,Montana,MT,1987,18,mt,14.59
1987,28,0.2186,0.1121,1.9879,0.0434,0.0253,1.7411,0.2619,0.1375,1.9423,ne,Nebraska,NE,1987,11.9,ne,13.75
1987,29,0.2819,0.1858,1.5411,0,0,0,0.2819,0.1858,1.2979,nv,Nevada,NV,1987,10.4,nv,18.58
1987,30,0.2349,0.1237,1.9351,0.0032,0.0026,1.2819,0.2381,0.1263,1.9217,nh,New Hampshire,NH,1987,4.8,nh,12.63
1987,31,0.268,0.1485,1.8377,0.0296,0.0225,1.3294,0.2976,0.1711,1.7704,nj,New Jersey,NJ,1987,8.3,nj,17.11
1987,32,0.2623,0.1789,1.4884,0.0682,0.0448,1.547,0.3305,0.2236,1.5001,nm,New Mexico,NM,1987,19.4,nm,22.36
1987,33,0.2484,0.1421,1.7787,0.0784,0.0483,1.6497,0.3267,0.1904,1.746,ny,New York,NY,1987,14.3,ny,19.04
1987,34,0.2351,0.1365,1.752,0.0666,0.0463,1.4608,0.3017,0.1828,1.6782,nc,North Carolina,NC,1987,13.8,nc,18.28
1987,35,0.2164,0.1151,1.9161,0.0303,0.0163,1.8994,0.2467,0.1314,1.914,nd,North Dakota,ND,1987,11.4,nd,13.14
1987,36,0.2345,0.1306,1.8282,0.0455,0.0279,1.6608,0.28,0.1585,1.7987,oh,Ohio,OH,1987,12.7,oh,15.85
1987,37,0.2291,0.1253,1.8627,0.0529,0.0308,1.7485,0.2821,0.1561,1.8401,ok,Oklahoma,OK,1987,17,ok,15.61
1987,38,0.2043,0.105,1.985,0.0672,0.0416,1.6421,0.2715,0.1466,1.8875,or,Oregon,OR,1987,14.2,or,14.66
1987,39,0.2465,0.1391,1.8041,0.0215,0.0206,1.0571,0.268,0.1596,1.7072,pa,Pennsylvania,PA,1987,10.6,pa,15.96
1987,40,0.2258,0.1211,1.9006,0.0528,0.0281,1.9155,0.2786,0.1492,1.9034,ri,Rhode Island,RI,1987,8.1,ri,14.92
1987,41,0.2138,0.1147,1.8995,0.0614,0.0352,1.7763,0.2752,0.1499,1.8706,sc,South Carolina,SC,1987,15.6,sc,14.99
1987,42,0.2068,0.103,2.0479,0,0,0,0.2068,0.103,13.43,sd,South Dakota,SD,1987,15.2,sd,10.3
1987,43,0.2481,0.1451,1.7399,0.0053,0.0032,1.6902,0.2534,0.1483,1.7388,tn,Tennessee,TN,1987,16.9,tn,14.83
1987,44,0.2502,0.1356,1.8792,0,0,0,0.2502,0.1356,0.598,tx,Texas,TX,1987,17.6,tx,13.56
1987,45,0.205,0.0996,2.1011,0.076,0.0524,1.4705,0.281,0.152,1.8828,ut,Utah,UT,1987,10.2,ut,15.2
1987,46,0.2033,0.1092,1.8975,0.0551,0.0264,2.1351,0.2584,0.1356,1.9436,vt,Vermont,VT,1987,9.3,vt,13.56
1987,47,0.242,0.1293,1.908,0.0541,0.036,1.5282,0.2961,0.1652,1.825,va,Virginia,VA,1987,9.9,va,16.52
1987,48,0.248,0.1379,1.8321,0,0,0,0.248,0.1379,3.0926,wa,Washington,WA,1987,10,wa,13.79
1987,49,0.2319,0.1315,1.7952,0.0486,0.0341,1.446,0.2804,0.1656,1.7232,wv,West Virginia,WV,1987,21.6,wv,16.56
1987,50,0.2154,0.1133,1.9377,0.0694,0.0433,1.6296,0.2848,0.1566,1.8523,wi,Wisconsin,WI,1987,9,wi,15.66
1987,51,0.2267,0.112,2.0662,0,0,0,0.2267,0.112,31.0706,wy,Wyoming,WY,1987,10.8,wy,11.2
1987,52,0.2429,0.1364,1.8132,0.0484,0.0301,1.6365,0.2913,0.1664,1.7812,us,,,,,,16.64
1988,1,0.2428,0.1728,1.4253,0.0369,0.0306,1.2195,0.2796,0.2033,1.3943,al,Alabama,AL,1988,19.3,al,20.33
1988,2,0.2497,0.1332,1.9104,0,0,0,0.2497,0.1332,20.8796,ak,Alaska,AK,1988,11,ak,13.32
1988,3,0.2173,0.1195,1.8525,0.0574,0.0372,1.5703,0.2748,0.1566,1.7854,az,Arizona,AZ,1988,14.1,az,15.66
1988,4,0.1981,0.1032,1.956,0.0511,0.0289,1.7996,0.2492,0.1322,1.9217,ar,Arkansas,AR,1988,21.6,ar,13.22
1988,5,0.2276,0.1356,1.707,0.07,0.0365,1.9564,0.2976,0.1721,1.7598,ca,California,CA,1988,13.2,ca,17.21
1988,6,0.227,0.1404,1.6437,0.0475,0.0332,1.4511,0.2746,0.1736,1.6068,co,Colorado,CO,1988,12.5,co,17.36
1988,7,0.2518,0.1574,1.6255,0.0105,0.0064,1.684,0.2624,0.1638,1.6278,ct,Connecticut,CT,1988,4,ct,16.38
1988,8,0.2159,0.1201,1.8303,0.0633,0.037,1.7422,0.2792,0.1571,1.8096,de,Delaware,DE,1988,8.6,de,15.71
1988,9,0.2327,0.1334,1.7757,0.0863,0.0585,1.497,0.3189,0.1919,1.6906,dc,District of Columbia,DC,1988,15.2,dc,19.19
1988,10,0.2396,0.1482,1.6428,0,0,0,0.2396,0.1482,0.1177,fl,Florida,FL,1988,13.6,fl,14.82
1988,11,0.2188,0.1288,1.7281,0.057,0.0374,1.5462,0.2758,0.1662,1.687,ga,Georgia,GA,1988,14,ga,16.62
1988,12,0.2105,0.1185,1.8089,0.0797,0.048,1.6882,0.2903,0.1665,1.7741,hi,Hawaii,HI,1988,11.1,hi,16.65
1988,13,0.1985,0.0992,2.0407,0.0705,0.0368,1.9532,0.269,0.136,2.017,id,Idaho,ID,1988,12.5,id,13.6
1988,14,0.2394,0.1472,1.6533,0.0243,0.0224,1.0985,0.2638,0.1696,1.5797,il,Illinois,IL,1988,12.7,il,16.96
1988,15,0.2213,0.1242,1.8148,0.0349,0.0313,1.1273,0.2562,0.1554,1.6757,in,Indiana,IN,1988,10.1,in,15.54
1988,16,0.2042,0.1114,1.8661,0.0586,0.0377,1.5798,0.2628,0.1491,1.7936,ia,Iowa,IA,1988,9.4,ia,14.91
1988,17,0.2267,0.1415,1.6288,0.0376,0.025,1.524,0.2643,0.1665,1.613,ks,Kansas,KS,1988,8.1,ks,16.65
1988,18,0.2039,0.1049,1.9814,0.0449,0.035,1.3012,0.2488,0.1399,1.8106,ky,Kentucky,KY,1988,17.6,ky,13.99
1988,19,0.2147,0.1188,1.8405,0.029,0.018,1.6382,0.2438,0.1368,1.8138,la,Louisiana,LA,1988,22.8,la,13.68
1988,20,0.2043,0.1126,1.8478,0.0684,0.0395,1.765,0.2728,0.1521,1.8263,me,Maine,ME,1988,13.2,me,15.21
1988,21,0.2392,0.1463,1.6622,0.0489,0.0364,1.3591,0.2881,0.1828,1.6016,md,Maryland,MD,1988,9.8,md,18.28
1988,22,0.2372,0.1414,1.7062,0.0517,0.0394,1.3293,0.2888,0.1808,1.6239,ma,Massachusetts,MA,1988,8.5,ma,18.08
1988,23,0.2344,0.1459,1.6325,0.0512,0.038,1.3665,0.2856,0.1839,1.5775,mi,Michigan,MI,1988,12.1,mi,18.39
1988,24,0.2203,0.1308,1.7131,0.0779,0.049,1.6173,0.2982,0.1798,1.687,mn,Minnesota,MN,1988,11.6,mn,17.98
1988,25,0.1968,0.0938,2.1428,0.0363,0.0176,2.1043,0.2331,0.1114,2.1367,ms,Mississippi,MS,1988,27.2,ms,11.14
1988,26,0.2229,0.1256,1.8077,0.0421,0.0272,1.5697,0.265,0.1528,1.7652,mo,Missouri,MO,1988,12.7,mo,15.28
1988,27,0.1988,0.102,1.9868,0.0676,0.0355,1.9432,0.2664,0.1375,1.9756,mt,Montana,MT,1988,14.6,mt,13.75
1988,28,0.2033,0.109,1.901,0.043,0.0247,1.7751,0.2464,0.1337,1.8777,ne,Nebraska,NE,1988,10.3,ne,13.37
1988,29,0.2497,0.1797,1.4092,0,0,0,0.2497,0.1797,1.0477,nv,Nevada,NV,1988,8.6,nv,17.97
1988,30,0.2312,0.1241,1.898,0.0037,0.0031,1.221,0.2349,0.1272,1.8815,nh,New Hampshire,NH,1988,6.7,nh,12.72
1988,31,0.2452,0.1453,1.7168,0.0303,0.0233,1.3156,0.2755,0.1686,1.6612,nj,New Jersey,NJ,1988,6.2,nj,16.86
1988,32,0.2344,0.1738,1.3671,0.0735,0.0507,1.4698,0.3079,0.2245,1.3903,nm,New Mexico,NM,1988,23,nm,22.45
1988,33,0.2309,0.1418,1.6557,0.0767,0.0488,1.597,0.3076,0.1906,1.6407,ny,New York,NY,1988,13.4,ny,19.06
1988,34,0.2199,0.1354,1.651,0.0676,0.0486,1.4116,0.2875,0.184,1.5877,nc,North Carolina,NC,1988,12.6,nc,18.4
1988,35,0.2143,0.1133,1.9277,0.03,0.0161,1.9002,0.2444,0.1294,1.9243,nd,North Dakota,ND,1988,11.6,nd,12.94
1988,36,0.2195,0.1287,1.735,0.0455,0.0287,1.6108,0.2651,0.1575,1.7123,oh,Ohio,OH,1988,12.4,oh,15.75
1988,37,0.2118,0.1186,1.8182,0.052,0.0316,1.6749,0.2638,0.1502,1.7881,ok,Oklahoma,OK,1988,17.3,ok,15.02
1988,38,0.204,0.1078,1.9289,0.0819,0.0521,1.5974,0.2859,0.1599,1.8207,or,Oregon,OR,1988,10.4,or,15.99
1988,39,0.2279,0.1376,1.6833,0.0213,0.0201,1.0679,0.2491,0.1578,1.6043,pa,Pennsylvania,PA,1988,10.3,pa,15.78
1988,40,0.2237,0.1243,1.8329,0.0514,0.0285,1.8337,0.2751,0.1528,1.833,ri,Rhode Island,RI,1988,9.8,ri,15.28
1988,41,0.2081,0.1171,1.8091,0.0612,0.0357,1.7441,0.2694,0.1528,1.7939,sc,South Carolina,SC,1988,15.5,sc,15.28
1988,42,0.1985,0.1054,1.9205,0,0,0,0.1985,0.1054,14.0486,sd,South Dakota,SD,1988,14.2,sd,10.54
1988,43,0.2311,0.1463,1.6046,0.0043,0.0038,1.1362,0.2354,0.1502,1.5926,tn,Tennessee,TN,1988,18,tn,15.02
1988,44,0.2321,0.1345,1.7559,0,0,0,0.2321,0.1345,0.5506,tx,Texas,TX,1988,18,tx,13.45
1988,45,0.2009,0.097,2.1162,0.0633,0.0351,1.8375,0.2642,0.132,2.042,ut,Utah,UT,1988,9.8,ut,13.2
1988,46,0.1969,0.1054,1.9035,0.0455,0.0228,2.0348,0.2425,0.1283,1.9269,vt,Vermont,VT,1988,8.1,vt,12.83
1988,47,0.2286,0.1275,1.8254,0.0545,0.0359,1.5389,0.2831,0.1635,1.7623,va,Virginia,VA,1988,10.8,va,16.35
1988,48,0.2309,0.1358,1.7291,0,0,0,0.2309,0.1358,2.7694,wa,Washington,WA,1988,8.7,wa,13.58
1988,49,0.214,0.1321,1.6473,0.0494,0.0365,1.3732,0.2634,0.1685,1.5879,wv,West Virginia,WV,1988,17.9,wv,16.85
1988,50,0.2073,0.1128,1.8713,0.0708,0.0446,1.612,0.2781,0.1575,1.7977,wi,Wisconsin,WI,1988,7.8,wi,15.75
1988,51,0.2196,0.1113,2.0129,0,0,0,0.2196,0.1113,32.2481,wy,Wyoming,WY,1988,9.6,wy,11.13
1988,52,0.228,0.136,1.7052,0.0435,0.0284,1.554,0.2715,0.1644,1.679,us,,,,,,16.44
1989,1,0.242,0.1661,1.4791,0.0377,0.0307,1.2422,0.2797,0.1968,1.442,al,Alabama,AL,1989,18.9,al,19.68
1989,2,0.2514,0.1297,1.9764,0,0,0,0.2514,0.1297,17.3261,ak,Alaska,AK,1989,10.5,ak,12.97
1989,3,0.2185,0.1205,1.8471,0.0578,0.0368,1.5942,0.2763,0.1573,1.7878,az,Arizona,AZ,1989,14.1,az,15.73
1989,4,0.2017,0.1038,1.9818,0.052,0.0299,1.7713,0.2537,0.1337,1.9347,ar,Arkansas,AR,1989,18.3,ar,13.37
1989,5,0.2291,0.1343,1.7349,0.0704,0.0361,1.9871,0.2995,0.1705,1.7883,ca,California,CA,1989,12.9,ca,17.05
1989,6,0.2321,0.1431,1.6487,0.0473,0.0336,1.4289,0.2794,0.1767,1.6069,co,Colorado,CO,1989,12.1,co,17.67
1989,7,0.2556,0.1535,1.6937,0.0134,0.0095,1.4316,0.2689,0.1629,1.6784,ct,Connecticut,CT,1989,2.9,ct,16.29
1989,8,0.2292,0.1313,1.7759,0.0652,0.0394,1.6817,0.2944,0.1707,1.7541,de,Delaware,DE,1989,10,de,17.07
1989,9,0.2256,0.1259,1.8245,0.0866,0.0566,1.5543,0.3122,0.1825,1.7405,dc,District of Columbia,DC,1989,18,dc,18.25
1989,10,0.2383,0.1456,1.6638,0,0,0,0.2383,0.1456,0.1197,fl,Florida,FL,1989,12.5,fl,14.56
1989,11,0.2211,0.1266,1.7769,0.0561,0.0368,1.5492,0.2771,0.1634,1.7255,ga,Georgia,GA,1989,15,ga,16.34
1989,12,0.2178,0.1255,1.7667,0.0782,0.0387,2.0625,0.296,0.1642,1.8363,hi,Hawaii,HI,1989,11.3,hi,16.42
1989,13,0.1952,0.1035,1.9231,0.0697,0.0384,1.8519,0.2649,0.1418,1.9038,id,Idaho,ID,1989,12.4,id,14.18
1989,14,0.2417,0.1454,1.69,0.0267,0.0242,1.1142,0.2683,0.1696,1.6074,il,Illinois,IL,1989,12.7,il,16.96
1989,15,0.218,0.1235,1.7972,0.0343,0.0313,1.1084,0.2523,0.1548,1.6571,in,Indiana,IN,1989,13.7,in,15.48
1989,16,0.2082,0.1131,1.8756,0.0585,0.0383,1.5527,0.2667,0.1514,1.7938,ia,Iowa,IA,1989,10.3,ia,15.14
1989,17,0.2289,0.14,1.6619,0.0492,0.0321,1.5571,0.2781,0.1721,1.6424,ks,Kansas,KS,1989,10.8,ks,17.21
1989,18,0.2058,0.107,1.9616,0.0451,0.0357,1.2784,0.2509,0.1427,1.7897,ky,Kentucky,KY,1989,16.1,ky,14.27
1989,19,0.2241,0.1223,1.866,0.0298,0.019,1.5898,0.2539,0.1414,1.8287,la,Louisiana,LA,1989,23.3,la,14.14
1989,20,0.2044,0.1153,1.8044,0.0679,0.0349,1.9822,0.2723,0.1503,1.8457,me,Maine,ME,1989,10.4,me,15.03
1989,21,0.2426,0.1462,1.6873,0.0494,0.0366,1.3674,0.2921,0.1829,1.623,md,Maryland,MD,1989,9,md,18.29
1989,22,0.2363,0.1408,1.7067,0.0589,0.0455,1.3114,0.2951,0.1863,1.6099,ma,Massachusetts,MA,1989,8.8,ma,18.63
1989,23,0.2313,0.1423,1.6525,0.0513,0.0371,1.4022,0.2827,0.1794,1.6006,mi,Michigan,MI,1989,13.2,mi,17.94
1989,24,0.2181,0.1279,1.7348,0.078,0.0483,1.6412,0.2961,0.1762,1.7091,mn,Minnesota,MN,1989,11.2,mn,17.62
1989,25,0.1987,0.0931,2.1808,0.0366,0.0179,2.0892,0.2354,0.111,2.166,ms,Mississippi,MS,1989,22,ms,11.1
1989,26,0.2257,0.1289,1.7825,0.0422,0.0279,1.5392,0.2679,0.1567,1.7391,mo,Missouri,MO,1989,12.6,mo,15.67
1989,27,0.2029,0.1083,1.9098,0.061,0.0329,1.888,0.2639,0.1412,1.9047,mt,Montana,MT,1989,15.6,mt,14.12
1989,28,0.1999,0.1074,1.8962,0.0429,0.0241,1.81,0.2428,0.1315,1.8804,ne,Nebraska,NE,1989,12.8,ne,13.15
1989,29,0.2521,0.169,1.5144,0,0,0,0.2521,0.169,1.0706,nv,Nevada,NV,1989,10.8,nv,16.9
1989,30,0.2252,0.1202,1.9089,0.0039,0.0031,1.2887,0.2291,0.1233,1.8935,nh,New Hampshire,NH,1989,7.7,nh,12.33
1989,31,0.2463,0.1442,1.7377,0.0304,0.0233,1.3222,0.2767,0.1675,1.6798,nj,New Jersey,NJ,1989,8.2,nj,16.75
1989,32,0.2341,0.1672,1.4201,0.0716,0.0486,1.4962,0.3057,0.2158,1.4372,nm,New Mexico,NM,1989,19.5,nm,21.58
1989,33,0.2335,0.1421,1.6706,0.0739,0.0474,1.584,0.3073,0.1895,1.6489,ny,New York,NY,1989,12.6,ny,18.95
1989,34,0.2194,0.1323,1.6861,0.0635,0.0429,1.5023,0.2829,0.1752,1.6411,nc,North Carolina,NC,1989,12.2,nc,17.52
1989,35,0.2179,0.1232,1.7997,0.0304,0.0176,1.752,0.2482,0.1409,1.7937,nd,North Dakota,ND,1989,12.2,nd,14.09
1989,36,0.2214,0.1288,1.7486,0.046,0.0294,1.5867,0.2674,0.1583,1.7184,oh,Ohio,OH,1989,10.6,oh,15.83
1989,37,0.2177,0.1214,1.8265,0.0538,0.033,1.6579,0.2715,0.1543,1.7904,ok,Oklahoma,OK,1989,14.7,ok,15.43
1989,38,0.2092,0.1125,1.8945,0.0748,0.0486,1.564,0.284,0.1611,1.7947,or,Oregon,OR,1989,11.2,or,16.11
1989,39,0.2278,0.1368,1.694,0.0215,0.0202,1.0744,0.2493,0.157,1.6138,pa,Pennsylvania,PA,1989,10.4,pa,15.7
1989,40,0.2277,0.1288,1.7991,0.0518,0.0295,1.7853,0.2795,0.1584,1.7965,ri,Rhode Island,RI,1989,6.7,ri,15.84
1989,41,0.2056,0.117,1.7886,0.0629,0.0363,1.7636,0.2686,0.1533,1.7827,sc,South Carolina,SC,1989,17,sc,15.33
1989,42,0.207,0.1049,2.0131,0,0,0,0.207,0.1049,14.5632,sd,South Dakota,SD,1989,13.2,sd,10.49
1989,43,0.2308,0.1397,1.6795,0.0045,0.004,1.1289,0.2353,0.1437,1.6641,tn,Tennessee,TN,1989,18.4,tn,14.37
1989,44,0.2332,0.1349,1.7588,0,0,0,0.2332,0.1349,0.5577,tx,Texas,TX,1989,17.1,tx,13.49
1989,45,0.1967,0.0982,2.0439,0.0637,0.0347,1.8694,0.2604,0.1329,1.9983,ut,Utah,UT,1989,8.2,ut,13.29
1989,46,0.2049,0.1115,1.8709,0.051,0.027,1.9274,0.2559,0.1385,1.8819,vt,Vermont,VT,1989,8,vt,13.85
